1.000000000000000000e+05,6.469949413314574072e-01,1.302670919754061020e-03,2.013414752208260786e-03
4.100780155999999959e+06,6.499220111030523661e-01,-1.149920133295414572e-02,-1.769135592045143271e-02
8.101560311999999918e+06,6.485290709206614768e-01,-2.274543871545329013e-02,-3.505798036395783857e-02
1.210234047000000067e+07,6.457161835085467594e-01,-3.340213834316767272e-02,-5.168275732460577560e-02
1.610312061999999918e+07,6.422061363406385004e-01,-4.382273766629762174e-02,-6.813218667493058101e-02
2.010390078000000119e+07,6.375393597788460154e-01,-5.275406854913365640e-02,-8.255828956588355527e-02
2.410468094000000134e+07,6.319641458754471364e-01,-6.128028604866028739e-02,-9.666575909106303599e-02
2.810546108999999985e+07,6.264654773841940028e-01,-6.853162925882895495e-02,-1.089608345984003634e-01
3.210624125000000000e+07,6.203920094790227324e-01,-7.518292589208973309e-02,-1.205980841009151872e-01
3.610702139999999851e+07,6.151934015240859699e-01,-8.057704576068817903e-02,-1.302370206052606838e-01
4.010780156000000238e+07,6.086366174155553033e-01,-8.600529909806398088e-02,-1.403786888084969098e-01
4.410858171999999881e+07,6.023317506188542447e-01,-9.051254383517765012e-02,-1.491542420682052672e-01
4.810936186999999732e+07,5.963170009727887244e-01,-9.460412773290502453e-02,-1.573361238676879159e-01
5.211014203000000119e+07,5.902535557174485303e-01,-9.787888864420662971e-02,-1.643297998514293978e-01
5.611092217999999970e+07,5.847575235186143194e-01,-1.010769058494184469e-01,-1.711613983428616204e-01
6.011170234000000358e+07,5.795082963172455415e-01,-1.037314549673340608e-01,-1.771232665128266159e-01
6.411248250000000000e+07,5.744022613762321816e-01,-1.061316189112484487e-01,-1.827082119307740227e-01
6.811326265000000596e+07,5.695722319896706631e-01,-1.081679112139272564e-01,-1.876758411317583919e-01
7.211404281000000238e+07,5.652211260708003282e-01,-1.098581432133763497e-01,-1.919696571822865350e-01
7.611482295999999344e+07,5.608524573510745848e-01,-1.115761139287119313e-01,-1.963763378389014880e-01
8.011560312000000477e+07,5.565038876244268184e-01,-1.132926191927683401e-01,-2.008347226397851903e-01
8.411638328000000119e+07,5.520979841865645277e-01,-1.147366200375213308e-01,-2.049026937055029307e-01
8.811716343000000715e+07,5.475159882593740868e-01,-1.161813055656877591e-01,-2.090955631282537253e-01
9.211794359000000358e+07,5.433250389061432539e-01,-1.168899175562113923e-01,-2.119081564136736928e-01
9.611872373999999464e+07,5.393391077597627925e-01,-1.178644987738944605e-01,-2.151525562884839538e-01
1.001195039000000060e+08,5.354162492824523500e-01,-1.188349425292997141e-01,-2.184082838283675498e-01
1.041202840999999940e+08,5.317627098650611339e-01,-1.193822385471844383e-01,-2.208411879077983864e-01
1.081210642000000030e+08,5.282354236505431011e-01,-1.202439700729199396e-01,-2.238194326198578443e-01
1.121218444000000060e+08,5.249188480633011356e-01,-1.206254943101880694e-01,-2.258768774381215982e-01
1.161226245000000000e+08,5.219790614604554735e-01,-1.215991345532185519e-01,-2.288758344337192274e-01
1.201234047000000030e+08,5.191105499657632238e-01,-1.222043633101656673e-01,-2.312014692144087336e-01
1.241241847999999970e+08,5.163044823090953139e-01,-1.228142266156462409e-01,-2.335316276083264642e-01
1.281249650000000000e+08,5.131035848888574336e-01,-1.231358611266929748e-01,-2.355283970224333612e-01
1.321257450999999940e+08,5.102276136084760161e-01,-1.239055837465916077e-01,-2.382321050949840480e-01
1.361265253000000119e+08,5.073300252324519644e-01,-1.240997074552464413e-01,-2.399025040429369204e-01
1.401273055000000000e+08,5.043636496770743660e-01,-1.243736270467288296e-01,-2.417715348164339306e-01
1.441280855999999940e+08,5.018038965843388821e-01,-1.248552006943769027e-01,-2.438609268730308755e-01
1.481288658000000119e+08,4.991368859309586736e-01,-1.249409119220646625e-01,-2.452740980312573538e-01
1.521296459000000060e+08,4.966616978830693530e-01,-1.252307618034064207e-01,-2.469964617158244558e-01
1.561304260999999940e+08,4.946434289532911643e-01,-1.256948424425040622e-01,-2.488450423699862246e-01
1.601312061999999881e+08,4.927799983053995359e-01,-1.258477525927113594e-01,-2.500387893600485856e-01
1.641319864000000060e+08,4.905326208226955531e-01,-1.263990144682916872e-01,-2.521909988285359616e-01
1.681327665999999940e+08,4.883826526177116878e-01,-1.267185255779541553e-01,-2.538674843554936111e-01
1.721335466999999881e+08,4.863476509814495530e-01,-1.269786290478035207e-01,-2.553851516681375777e-01
1.761343269000000060e+08,4.840051856870179470e-01,-1.272363272503572729e-01,-2.570658184730525431e-01
1.801351070000000000e+08,4.817385654416327934e-01,-1.271212809066109006e-01,-2.579991417502494611e-01
1.841358871999999881e+08,4.793035294653472111e-01,-1.273259312425591427e-01,-2.596509326762787007e-01
1.881366673000000119e+08,4.768143793510052908e-01,-1.273656677343502630e-01,-2.610236438892563071e-01
1.921374475000000000e+08,4.747037588889123638e-01,-1.276391695859525333e-01,-2.626692574386824131e-01
1.961382275999999940e+08,4.723571637693780301e-01,-1.274956103203120639e-01,-2.636312791552219981e-01
2.001390078000000119e+08,4.703745500278583846e-01,-1.276065965245826161e-01,-2.649111881622505105e-01
2.041397880000000000e+08,4.687921128749240607e-01,-1.276249643461464800e-01,-2.658004396474263342e-01
2.081405680999999940e+08,4.667837476338472791e-01,-1.277537641737696017e-01,-2.671473494178678298e-01
2.121413483000000119e+08,4.651030374829536740e-01,-1.278229035843454486e-01,-2.682054292454780775e-01
2.161421284000000060e+08,4.634348853437938454e-01,-1.274766008263950590e-01,-2.684304194071265859e-01
2.201429085999999940e+08,4.615537535691504600e-01,-1.274872357680454926e-01,-2.694937560739766313e-01
2.241436886999999881e+08,4.598085604371973667e-01,-1.276575313741477036e-01,-2.708114315078326562e-01
