1.0000000000E+05,-2.6623557974E-04,1.1196449919E-04
4.1007801560E+06,6.7196164252E-06,1.0735257076E-04
8.1015603121E+06,-3.4312527469E-06,9.1330562530E-05
1.2102340468E+07,-8.1634070269E-06,2.4942250354E-04
1.6103120624E+07,3.2581370671E-05,2.2477218682E-04
2.0103900780E+07,8.7494421021E-05,2.1018226734E-04
2.4104680936E+07,1.3305250661E-05,5.0007890387E-04
2.8105461092E+07,2.0335846923E-04,4.9521679106E-04
3.2106241248E+07,1.8450589341E-04,6.1726903219E-04
3.6107021404E+07,1.9246144452E-04,7.0422320309E-04
4.0107801560E+07,2.0314419989E-04,8.4905005122E-04
4.4108581716E+07,1.4563336555E-04,9.1240952090E-04
4.8109361872E+07,1.1264493282E-04,9.8675428949E-04
5.2110142028E+07,1.1203779485E-04,1.0793723847E-03
5.6110922184E+07,5.0125845779E-05,1.0566010501E-03
6.0111702340E+07,1.1682564428E-04,1.0877137228E-03
6.4112482496E+07,7.3742206915E-05,1.0972086542E-03
6.8113262653E+07,9.6725091315E-05,1.1811685175E-03
7.2114042809E+07,2.2949983246E-04,1.3246284160E-03
7.6114822965E+07,3.2287813615E-04,1.2944759395E-03
8.0115603121E+07,3.8791530816E-04,1.3813712522E-03
8.4116383277E+07,4.0657960551E-04,1.4647454968E-03
8.8117163433E+07,4.2517198964E-04,1.6126141249E-03
9.2117943589E+07,4.2802143289E-04,1.6693389449E-03
9.6118723745E+07,4.2653213629E-04,1.7766621927E-03
1.0011950390E+08,4.0172325094E-04,1.8042614846E-03
1.0412028406E+08,4.4114041904E-04,1.7677811247E-03
1.0812106421E+08,4.1595144622E-04,1.8228676615E-03
1.1212184437E+08,4.3721702627E-04,1.7972233597E-03
1.1612262452E+08,5.4718981962E-04,1.7894475049E-03
1.2012340468E+08,5.8421513827E-04,1.8412446232E-03
1.2412418484E+08,7.4655536862E-04,1.8823979397E-03
1.2812496499E+08,8.5680821751E-04,1.9304595402E-03
1.3212574515E+08,1.0086281598E-03,2.0448675679E-03
1.3612652531E+08,1.0519634114E-03,2.1544341827E-03
1.4012730546E+08,1.0746821891E-03,2.3819430732E-03
1.4412808562E+08,1.1319892198E-03,2.5589721753E-03
1.4812886577E+08,1.2122415842E-03,2.7419671612E-03
1.5212964593E+08,1.2017940941E-03,2.7910644798E-03
1.5613042609E+08,1.1341943124E-03,2.8107753831E-03
1.6013120624E+08,1.1011847772E-03,2.8750910574E-03
1.6413198640E+08,1.0839969222E-03,2.9059289165E-03
1.6813276655E+08,1.0354261419E-03,2.9267478551E-03
1.7213354671E+08,9.8212058317E-04,2.8845329313E-03
1.7613432687E+08,1.1432919961E-03,2.8806224612E-03
1.8013510702E+08,1.2116907742E-03,2.8326386345E-03
1.8413588718E+08,1.1888050976E-03,2.8105797263E-03
1.8813666733E+08,1.2655683495E-03,2.6913163095E-03
1.9213744749E+08,1.4428357036E-03,2.7465085515E-03
1.9613822765E+08,1.5903729289E-03,2.7368330336E-03
2.0013900780E+08,1.7955575614E-03,2.8057687683E-03
2.0413978796E+08,1.9654014781E-03,2.9536478366E-03
2.0814056811E+08,2.0699893786E-03,3.0293921036E-03
2.1214134827E+08,2.1899307990E-03,3.3206893812E-03
2.1614212843E+08,2.1046288032E-03,3.5390939030E-03
2.2014290858E+08,2.1060049508E-03,3.7593945718E-03
2.2414368874E+08,2.0812535490E-03,3.7857744940E-03
2.2814446889E+08,2.0923438611E-03,3.8470835100E-03
2.3214524905E+08,2.0218394118E-03,3.8821664766E-03
2.3614602921E+08,1.9194745114E-03,3.7585015130E-03
2.4014680936E+08,1.8917406451E-03,3.6983956839E-03
2.4414758952E+08,2.0244955507E-03,3.5085138313E-03
2.4814836967E+08,2.1123501117E-03,3.4553202219E-03
2.5214914983E+08,2.2532353092E-03,3.2961322110E-03
2.5614992999E+08,2.5228103172E-03,3.3018090304E-03
2.6015071014E+08,2.6692019521E-03,3.3965342483E-03
2.6415149030E+08,2.9083056409E-03,3.3473878635E-03
2.6815227045E+08,3.0926797547E-03,3.5741134947E-03
2.7215305061E+08,3.1971769556E-03,3.7330207949E-03
2.7615383077E+08,3.2824589937E-03,3.8847711948E-03
2.8015461092E+08,3.1956934317E-03,4.0349559112E-03
2.8415539108E+08,3.2591549987E-03,4.1387678604E-03
2.8815617123E+08,3.1108192267E-03,4.2913730092E-03
2.9215695139E+08,3.1083837973E-03,4.3021081525E-03
2.9615773155E+08,3.0877035148E-03,4.3083567964E-03
3.0015851170E+08,3.1089540749E-03,4.2688257264E-03
3.0415929186E+08,3.1964162966E-03,4.2549412417E-03
3.0816007201E+08,3.3162894849E-03,4.1115749155E-03
3.1216085217E+08,3.3656193948E-03,4.0716750944E-03
3.1616163233E+08,3.5514770246E-03,4.0129224348E-03
3.2016241248E+08,3.5968609162E-03,4.1079286949E-03
3.2416319264E+08,3.7013581991E-03,4.1024708143E-03
3.2816397279E+08,3.7367749295E-03,4.1267233301E-03
3.3216475295E+08,3.8007772366E-03,4.1691558290E-03
3.3616553311E+08,3.9313297457E-03,4.1307640176E-03
3.4016631326E+08,3.8681455746E-03,4.1610797473E-03
3.4416709342E+08,3.9443773156E-03,4.0960822824E-03
3.4816787357E+08,4.0212601845E-03,4.1001788251E-03
3.5216865373E+08,4.1943023883E-03,3.9625255045E-03
3.5616943389E+08,4.3290118938E-03,3.9893086573E-03
3.6017021404E+08,4.5018538455E-03,4.0081748490E-03
3.6417099420E+08,4.6175528070E-03,4.1549509538E-03
3.6817177435E+08,4.7928104872E-03,4.2651573874E-03
3.7217255451E+08,4.9054452708E-03,4.4156244728E-03
3.7617333467E+08,4.9735029446E-03,4.5210790744E-03
3.8017411482E+08,4.9729762156E-03,4.6577093560E-03
