100000,0.999493301,0.000690395
4100780.156,0.999977758,-0.012639297
8101560.312,0.999653213,-0.025059546
12102340.47,0.999247506,-0.037495866
16103120.62,0.998596604,-0.049819837
20103900.78,0.997924727,-0.06260604
24104680.94,0.996961779,-0.074504517
28105461.09,0.995947176,-0.086832036
32106241.25,0.99482722,-0.099156752
36107021.4,0.993349585,-0.111995425
40107801.56,0.992035092,-0.124313215
44108581.72,0.990536222,-0.136658599
48109361.87,0.988781186,-0.148877175
52110142.03,0.986871781,-0.16112145
56110922.18,0.984761152,-0.17330909
60111702.34,0.982413216,-0.185493422
64112482.5,0.979888662,-0.197665124
68113262.65,0.977295277,-0.209885926
72114042.81,0.974573569,-0.221991968
76114822.96,0.971619777,-0.23408295
80115603.12,0.968443093,-0.246082873
84116383.28,0.96543676,-0.258073515
88117163.43,0.96234257,-0.269975653
92117943.59,0.958964055,-0.281992521
96118723.74,0.955463037,-0.293844159
100119503.9,0.951689245,-0.305628854
104120284.1,0.947724152,-0.317355676
108121064.2,0.943637131,-0.329064719
112121844.4,0.939431953,-0.340866479
116122624.5,0.93512374,-0.352384282
120123404.7,0.930522108,-0.363987367
124124184.8,0.925950805,-0.375654236
128124965,0.921231187,-0.387113397
132125745.1,0.916457222,-0.398614459
136126525.3,0.91147008,-0.409900057
140127305.5,0.906371365,-0.421097429
144128085.6,0.901088594,-0.432374663
148128865.8,0.895550116,-0.443570413
152129645.9,0.88978405,-0.454594424
156130426.1,0.883973073,-0.465561568
160131206.2,0.877836839,-0.476414649
164131986.4,0.871819673,-0.48729559
168132766.6,0.86552851,-0.498157045
172133546.7,0.859257376,-0.508854579
176134326.9,0.852987808,-0.519592582
180135107,0.846473298,-0.530186407
184135887.2,0.839924064,-0.54079707
188136667.3,0.833345316,-0.551133373
192137447.5,0.826523436,-0.561404516
196138227.6,0.819359389,-0.571504572
200139007.8,0.811959315,-0.581614415
204139788,0.804500127,-0.591601986
208140568.1,0.796973456,-0.601550548
212141348.3,0.789245141,-0.611429011
216142128.4,0.781482811,-0.621233866
220142908.6,0.773595794,-0.631000454
224143688.7,0.765675546,-0.640655344
228144468.9,0.75770291,-0.650057825
232145249,0.749546297,-0.659526963
236146029.2,0.741449384,-0.668789571
240146809.4,0.73292262,-0.677837054
244147589.5,0.724377506,-0.686786262
248148369.7,0.715748001,-0.695746825
252149149.8,0.707008574,-0.70456197
256149930,0.698134654,-0.713195712
260150710.1,0.689188042,-0.721887375
264151490.3,0.68006763,-0.730383734
268152270.5,0.670903061,-0.738861096
272153050.6,0.661689615,-0.747131811
276153830.8,0.65220103,-0.755358581
280154610.9,0.642884998,-0.763454471
284155391.1,0.633211573,-0.771225015
288156171.2,0.623492884,-0.778965362
292156951.4,0.613571326,-0.786665211
296157731.5,0.603547349,-0.794158776
300158511.7,0.593547194,-0.801523988
304159291.9,0.583289613,-0.808852559
308160072,0.573057636,-0.816067816
312160852.2,0.562829443,-0.823293591
316161632.3,0.552438541,-0.830421139
320162412.5,0.542162678,-0.837162813
324163192.6,0.531790371,-0.84404724
328163972.8,0.52128013,-0.850502876
332164753,0.510699273,-0.856828572
336165533.1,0.499925819,-0.863124142
340166313.3,0.489011146,-0.869198978
344167093.4,0.478059147,-0.875045756
348167873.6,0.467135776,-0.880705873
352168653.7,0.455942755,-0.886412043
356169433.9,0.444595717,-0.892014093
360170214,0.433329851,-0.897558953
364170994.2,0.42195525,-0.903073001
368171774.4,0.41061846,-0.908291139
372172554.5,0.399305563,-0.913204888
376173334.7,0.387843814,-0.918119788
380174114.8,0.376240722,-0.922823145
384174895,0.364738587,-0.92737476
388175675.1,0.353068377,-0.931868007
392176455.3,0.341297033,-0.935961229
396177235.4,0.32940719,-0.940102927
400178015.6,0.317639072,-0.944115693
404178795.8,0.305847341,-0.948065067
408179575.9,0.293816799,-0.952007236
412180356.1,0.281958005,-0.955718755
416181136.2,0.270123783,-0.959169553
420181916.4,0.258166064,-0.962246213
424182696.5,0.246052064,-0.96534705
428183476.7,0.233847721,-0.968342883
432184256.9,0.221655721,-0.970923513
436185037,0.209348395,-0.973417289
440185817.2,0.197078368,-0.975962593
444186597.3,0.184683216,-0.977978439
448187377.5,0.172296683,-0.98027551
452188157.6,0.159963699,-0.982530686
456188937.8,0.14763755,-0.98455061
460189717.9,0.135435735,-0.986354691
464190498.1,0.123066288,-0.988047642
468191278.3,0.110782976,-0.989461602
472192058.4,0.098177955,-0.99082271
476192838.6,0.085833008,-0.99181103
480193618.7,0.073377645,-0.992534939
484194398.9,0.060859872,-0.993321248
488195179,0.048123831,-0.993843082
492195959.2,0.035594207,-0.99437575
496196739.3,0.023070908,-0.994627751
500197519.5,0.010597683,-0.994856343
504198299.7,-0.00196374,-0.994960408
508199079.8,-0.014444462,-0.994828745
512199860,-0.027050582,-0.994483824
516200640.1,-0.039438788,-0.994067211
520201420.3,-0.051981568,-0.993385411
524202200.4,-0.064292018,-0.992495389
528202980.6,-0.07678962,-0.991441723
532203760.8,-0.089255868,-0.990389999
536204540.9,-0.10180332,-0.988945466
540205321.1,-0.114185496,-0.987567328
544206101.2,-0.126497815,-0.986057532
548206881.4,-0.138969585,-0.984318861
552207661.5,-0.151250769,-0.982559543
556208441.7,-0.163740027,-0.980604284
560209221.8,-0.175905509,-0.978335668
564210002,-0.188305975,-0.975935959
568210782.2,-0.200618605,-0.973371264
572211562.3,-0.212894653,-0.970667453
576212342.5,-0.225154356,-0.967935418
580213122.6,-0.237374323,-0.964954196
584213902.8,-0.249654084,-0.961809056
588214682.9,-0.2617827,-0.958581148
592215463.1,-0.273811188,-0.955232371
596216243.2,-0.285734247,-0.951512743
600217023.4,-0.297471594,-0.947766532
604217803.6,-0.309506283,-0.943858026
608218583.7,-0.321161787,-0.939826388
612219363.9,-0.332914029,-0.935350126
616220144,-0.344782062,-0.931109304
620220924.2,-0.356445572,-0.926597181
624221704.3,-0.368135361,-0.921823793
628222484.5,-0.379746545,-0.916899871
